year,page,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13
1998,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1998&p_c=-1514873801&p_stn_num=087031,28,22.8,19.7,21.8,14.8,18.9,12.2,12.3,20.6,28.8,14.2,17.5,19.1
1998,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1998&p_c=-1514873801&p_stn_num=087031,29,23.9,,19.6,15.3,20.6,13.5,10.3,18.7,24.5,19.9,17.0,22.2
1998,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1998&p_c=-1514873801&p_stn_num=087031,30,24.7,,21.0,17.2,17.7,11.9,12.0,14.1,22.2,24.4,17.0,21.5
1998,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1998&p_c=-1514873801&p_stn_num=087031,31,25.3,,19.8,,13.8,,14.4,19.2,,15.5,,21.4
1999,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1999&p_c=-1514873801&p_stn_num=087031,1,26.3,31.6,28.2,17.1,15.7,14.8,14.7,13.7,16.0,17.0,17.0,35.0
1999,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1999&p_c=-1514873801&p_stn_num=087031,2,36.9,33.1,27.6,17.4,18.2,16.3,12.6,13.2,19.0,18.0,20.0,37.0
1999,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1999&p_c=-1514873801&p_stn_num=087031,3,23.1,35.1,26.2,19.6,24.2,12.8,13.2,14.6,22.0,15.0,26.0,26.0
1999,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1999&p_c=-1514873801&p_stn_num=087031,4,23.3,34.7,20.4,26.1,20.1,17.5,15.4,15.9,19.0,18.0,26.0,20.0
1999,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1999&p_c=-1514873801&p_stn_num=087031,5,32.1,36.3,22.7,21.9,18.2,16.4,17.1,14.3,15.0,17.0,22.0,20.0
1999,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1999&p_c=-1514873801&p_stn_num=087031,6,24.4,32.7,29.9,17.8,24.1,18.5,13.5,13.8,15.0,24.0,20.0,23.0
1999,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1999&p_c=-1514873801&p_stn_num=087031,7,18.6,19.5,19.7,16.7,24.2,16.7,15.8,15.6,15.0,27.0,18.0,27.0
1999,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1999&p_c=-1514873801&p_stn_num=087031,8,22.3,20.6,25.1,17.1,17.1,16.0,17.0,14.6,17.0,27.0,16.0,32.0
1999,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1999&p_c=-1514873801&p_stn_num=087031,9,26.2,25.9,31.0,20.3,15.6,17.2,16.3,15.6,15.0,26.0,17.0,20.0
1999,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1999&p_c=-1514873801&p_stn_num=087031,10,34.2,31.3,20.9,24.7,20.2,13.0,16.3,15.8,13.0,21.0,18.0,19.0
1999,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1999&p_c=-1514873801&p_stn_num=087031,11,26.2,31.6,24.0,23.9,21.2,12.5,13.6,14.8,14.0,19.0,17.0,
1999,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1999&p_c=-1514873801&p_stn_num=087031,12,20.2,27.2,27.3,19.8,19.4,12.1,12.0,16.1,15.0,19.0,22.0,20.0
1999,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1999&p_c=-1514873801&p_stn_num=087031,13,22.4,23.2,23.3,19.4,15.6,11.0,14.3,12.1,19.0,21.0,27.0,21.0
1999,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1999&p_c=-1514873801&p_stn_num=087031,14,26.5,29.5,22.9,19.0,17.0,12.1,14.1,12.8,22.0,26.0,20.0,26.0
1999,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1999&p_c=-1514873801&p_stn_num=087031,15,37.5,22.9,19.4,16.8,10.1,12.0,14.0,14.0,24.0,22.0,19.0,37.0
1999,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1999&p_c=-1514873801&p_stn_num=087031,16,26.8,25.4,19.5,16.5,13.6,13.3,16.4,13.0,19.0,18.0,15.0,26.0
1999,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1999&p_c=-1514873801&p_stn_num=087031,17,25.1,25.8,21.4,16.5,14.6,13.9,17.1,15.0,15.0,27.0,16.0,19.0
1999,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1999&p_c=-1514873801&p_stn_num=087031,18,23.8,18.8,21.5,20.5,18.3,16.7,16.0,15.0,15.0,17.0,21.0,21.0
1999,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1999&p_c=-1514873801&p_stn_num=087031,19,21.0,20.0,18.8,23.8,23.1,14.2,14.8,17.0,16.0,16.0,25.0,18.0
1999,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1999&p_c=-1514873801&p_stn_num=087031,20,19.4,25.6,25.0,20.2,23.6,15.4,14.5,11.0,15.0,17.0,27.0,19.0
1999,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1999&p_c=-1514873801&p_stn_num=087031,21,25.7,24.1,20.7,15.2,18.4,15.4,15.4,13.0,20.0,21.0,22.0,20.0
1999,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1999&p_c=-1514873801&p_stn_num=087031,22,29.8,26.9,17.2,15.4,20.8,13.9,13.5,14.0,18.0,15.0,19.0,25.0
1999,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1999&p_c=-1514873801&p_stn_num=087031,23,25.1,26.0,19.3,18.2,20.2,13.2,15.1,19.0,19.0,17.0,18.0,21.0
1999,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1999&p_c=-1514873801&p_stn_num=087031,24,24.6,22.7,24.1,19.0,15.4,15.9,15.1,19.0,20.0,19.0,21.0,27.0
1999,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1999&p_c=-1514873801&p_stn_num=087031,25,28.8,21.6,28.1,19.0,15.6,11.0,12.1,20.0,17.0,20.0,24.0,29.0
1999,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1999&p_c=-1514873801&p_stn_num=087031,26,21.1,21.5,25.3,17.3,16.3,13.7,15.1,17.0,17.0,20.0,19.0,23.0
1999,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1999&p_c=-1514873801&p_stn_num=087031,27,26.8,26.5,23.5,14.7,15.4,17.7,16.7,12.0,27.0,20.0,24.0,23.0
1999,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1999&p_c=-1514873801&p_stn_num=087031,28,28.7,30.4,15.5,15.3,15.7,16.2,17.8,13.0,25.0,23.0,28.0,20.0
1999,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1999&p_c=-1514873801&p_stn_num=087031,29,22.5,,15.8,16.3,13.8,15.0,14.7,19.0,19.0,21.0,29.0,19.0
1999,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1999&p_c=-1514873801&p_stn_num=087031,30,19.1,,18.9,16.5,19.8,12.9,13.3,21.0,16.0,22.0,34.0,19.0
1999,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1999&p_c=-1514873801&p_stn_num=087031,31,26.1,,15.7,,15.9,,12.7,24.0,,19.0,,17.0
2000,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2000&p_c=-1514873801&p_stn_num=087031,1,20.0,33.0,34.0,15.0,18.0,14.0,13.0,13.0,18.0,13.0,19.0,20.0
2000,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2000&p_c=-1514873801&p_stn_num=087031,2,23.0,37.0,37.0,21.0,19.0,13.0,13.0,19.0,18.0,17.0,23.0,27.0
2000,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2000&p_c=-1514873801&p_stn_num=087031,3,30.0,41.0,21.0,23.0,17.0,16.0,17.0,21.0,16.0,18.0,19.0,29.0
2000,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2000&p_c=-1514873801&p_stn_num=087031,4,18.0,39.0,21.0,21.0,16.0,13.0,16.0,17.0,18.0,23.0,17.0,29.0
2000,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2000&p_c=-1514873801&p_stn_num=087031,5,18.0,25.0,21.0,18.0,15.0,12.0,15.0,16.0,13.0,25.0,16.0,30.0
2000,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2000&p_c=-1514873801&p_stn_num=087031,6,20.0,22.0,20.0,19.0,16.0,15.0,15.0,18.0,15.0,18.0,19.0,20.0
2000,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2000&p_c=-1514873801&p_stn_num=087031,7,21.0,23.0,23.0,19.0,19.0,14.0,14.0,15.0,12.0,18.0,21.0,21.0
2000,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2000&p_c=-1514873801&p_stn_num=087031,8,27.0,28.0,24.0,25.0,20.0,16.0,15.0,19.0,16.0,17.0,,22.0
2000,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2000&p_c=-1514873801&p_stn_num=087031,9,33.0,30.0,25.0,27.0,18.0,14.0,13.0,13.0,16.0,18.0,21.0,21.0
2000,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2000&p_c=-1514873801&p_stn_num=087031,10,31.0,39.0,29.0,23.0,20.0,14.0,13.0,14.0,18.0,16.0,22.0,32.0
2000,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2000&p_c=-1514873801&p_stn_num=087031,11,31.0,17.0,31.0,23.0,19.0,14.0,14.0,13.0,14.0,15.0,19.0,29.0
2000,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2000&p_c=-1514873801&p_stn_num=087031,12,31.0,22.0,27.0,26.0,20.0,10.0,10.0,12.0,17.0,22.0,20.0,25.0
2000,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2000&p_c=-1514873801&p_stn_num=087031,13,32.0,24.0,35.0,24.0,18.0,13.0,13.0,13.0,19.0,20.0,23.0,
2000,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2000&p_c=-1514873801&p_stn_num=087031,14,35.0,25.0,22.0,22.0,16.0,15.0,13.0,15.0,19.0,15.0,24.0,20.0
2000,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2000&p_c=-1514873801&p_stn_num=087031,15,25.0,30.0,20.0,23.0,15.0,15.0,17.0,12.0,19.0,15.0,25.0,22.0
2000,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2000&p_c=-1514873801&p_stn_num=087031,16,21.0,34.0,23.0,23.0,18.0,15.0,15.0,12.0,22.0,14.0,24.0,26.0
2000,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2000&p_c=-1514873801&p_stn_num=087031,17,27.0,37.0,35.0,20.0,15.0,17.0,13.0,13.0,19.0,21.0,24.0,38.0
2000,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2000&p_c=-1514873801&p_stn_num=087031,18,36.0,37.0,29.0,21.0,17.0,14.0,15.0,17.0,19.0,19.0,25.0,24.0
2000,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2000&p_c=-1514873801&p_stn_num=087031,19,25.0,38.0,24.0,17.0,17.0,15.0,12.0,16.0,20.0,21.0,24.0,30.0
2000,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2000&p_c=-1514873801&p_stn_num=087031,20,,27.0,20.0,19.0,17.0,15.0,13.0,14.0,19.0,16.0,23.0,25.0
2000,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2000&p_c=-1514873801&p_stn_num=087031,21,21.0,30.0,24.0,17.0,15.0,15.0,13.0,16.0,19.0,19.0,19.0,40.0
2000,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2000&p_c=-1514873801&p_stn_num=087031,22,20.0,25.0,28.0,17.0,16.0,13.0,14.0,14.0,18.0,27.0,19.0,
2000,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2000&p_c=-1514873801&p_stn_num=087031,23,19.0,25.0,18.0,19.0,15.0,15.0,17.0,13.0,19.0,20.0,19.0,
2000,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2000&p_c=-1514873801&p_stn_num=087031,24,21.0,28.0,20.0,17.0,15.0,17.0,16.0,14.0,17.0,16.0,19.0,25.0
2000,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2000&p_c=-1514873801&p_stn_num=087031,25,21.0,33.0,25.0,17.0,15.0,17.0,13.0,14.0,12.0,15.0,26.0,24.0
2000,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2000&p_c=-1514873801&p_stn_num=087031,26,22.0,23.0,29.0,23.0,15.0,12.0,10.0,16.0,15.5,16.0,25.0,26.0
2000,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2000&p_c=-1514873801&p_stn_num=087031,27,20.0,21.0,25.0,24.0,10.0,15.0,12.0,16.0,20.0,15.0,26.0,17.0
2000,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2000&p_c=-1514873801&p_stn_num=087031,28,20.0,22.0,20.0,25.0,11.0,13.0,14.0,15.0,20.0,14.0,37.0,18.0
2000,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2000&p_c=-1514873801&p_stn_num=087031,29,20.0,25.0,23.0,26.0,14.0,12.0,13.0,15.0,20.0,15.0,21.0,20.0
2000,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2000&p_c=-1514873801&p_stn_num=087031,30,20.0,,21.0,17.0,13.0,13.0,14.0,16.0,18.0,17.0,22.0,18.0
2000,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2000&p_c=-1514873801&p_stn_num=087031,31,22.0,,26.0,,14.0,,14.0,,,24.0,,29.0
2001,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2001&p_c=-1514873801&p_stn_num=087031,1,35.0,35.0,24.0,20.0,18.0,15.0,14.0,13.0,14.0,23.0,20.0,23.0
2001,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2001&p_c=-1514873801&p_stn_num=087031,2,38.0,36.0,22.0,17.0,16.0,16.0,13.0,14.0,16.0,16.0,17.0,16.0
2001,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2001&p_c=-1514873801&p_stn_num=087031,3,30.0,39.0,26.0,18.0,17.0,18.0,9.0,15.0,19.0,18.0,21.0,16.0
2001,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2001&p_c=-1514873801&p_stn_num=087031,4,36.0,20.0,24.0,22.0,20.0,19.0,15.0,17.0,13.0,16.0,29.0,15.0
2001,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2001&p_c=-1514873801&p_stn_num=087031,5,20.0,22.0,28.0,21.0,17.0,20.0,16.0,14.0,14.0,16.0,27.0,20.0
2001,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2001&p_c=-1514873801&p_stn_num=087031,6,21.0,31.0,29.0,24.0,17.0,17.0,13.0,14.0,17.0,19.0,15.0,15.0
2001,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2001&p_c=-1514873801&p_stn_num=087031,7,24.0,37.0,31.0,26.0,17.0,18.0,15.0,14.0,16.0,16.0,16.0,18.0
2001,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2001&p_c=-1514873801&p_stn_num=087031,8,25.0,38.0,30.0,24.0,18.0,16.0,15.0,14.0,14.0,15.0,20.0,18.0
2001,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2001&p_c=-1514873801&p_stn_num=087031,9,28.0,22.0,34.0,21.0,18.0,17.0,15.0,18.0,16.0,17.0,23.0,20.0
2001,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2001&p_c=-1514873801&p_stn_num=087031,10,36.0,22.0,30.0,19.0,16.0,17.0,16.0,19.0,21.0,23.0,17.0,20.0
2001,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2001&p_c=-1514873801&p_stn_num=087031,11,41.0,24.0,20.0,16.0,14.0,13.0,13.0,16.0,20.0,17.0,15.0,16.0
2001,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2001&p_c=-1514873801&p_stn_num=087031,12,23.0,35.0,21.0,17.0,15.0,14.0,15.0,17.0,17.0,18.0,17.0,19.0
2001,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2001&p_c=-1514873801&p_stn_num=087031,13,28.0,26.0,22.0,19.0,17.0,17.0,16.0,15.0,17.0,18.0,18.0,19.0
2001,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2001&p_c=-1514873801&p_stn_num=087031,14,37.0,22.0,22.0,25.0,22.0,11.0,16.0,19.0,19.0,15.0,17.0,19.0
2001,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2001&p_c=-1514873801&p_stn_num=087031,15,23.0,21.0,27.0,24.0,21.0,12.0,15.0,17.0,20.0,20.0,19.0,20.0
2001,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2001&p_c=-1514873801&p_stn_num=087031,16,20.0,22.0,29.0,29.0,17.0,12.0,13.0,18.0,24.0,17.0,19.0,19.0
2001,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2001&p_c=-1514873801&p_stn_num=087031,17,21.0,25.0,19.0,20.0,15.0,13.0,14.0,15.0,15.0,20.0,25.0,20.0
2001,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2001&p_c=-1514873801&p_stn_num=087031,18,25.0,35.0,19.0,25.0,14.0,13.0,14.0,12.0,18.0,16.0,15.0,21.2
2001,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2001&p_c=-1514873801&p_stn_num=087031,19,32.0,37.0,21.0,18.0,15.0,14.0,14.0,17.0,25.0,15.0,15.0,
2001,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2001&p_c=-1514873801&p_stn_num=087031,20,37.0,38.0,29.0,16.0,15.0,15.0,14.0,13.0,15.0,15.0,19.0,23.0
2001,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2001&p_c=-1514873801&p_stn_num=087031,21,23.0,35.0,20.0,17.0,14.0,14.0,12.0,13.0,16.0,23.0,20.0,21.0
2001,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2001&p_c=-1514873801&p_stn_num=087031,22,29.0,23.0,18.0,14.0,15.0,16.0,12.0,12.0,24.0,28.0,25.0,22.0
2001,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2001&p_c=-1514873801&p_stn_num=087031,23,25.0,23.0,21.0,16.0,14.0,16.0,12.0,13.0,25.0,22.0,24.0,29.0
2001,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2001&p_c=-1514873801&p_stn_num=087031,24,27.0,22.0,21.0,18.0,15.0,17.0,13.0,15.0,21.0,23.0,26.0,25.0
2001,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2001&p_c=-1514873801&p_stn_num=087031,25,31.0,23.0,22.0,17.0,17.0,17.0,11.0,16.0,16.0,22.0,23.0,19.0
2001,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2001&p_c=-1514873801&p_stn_num=087031,26,31.0,35.0,23.0,22.0,14.0,14.0,12.0,13.0,13.0,21.0,21.0,15.0
2001,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2001&p_c=-1514873801&p_stn_num=087031,27,25.0,25.0,18.0,15.0,16.0,14.0,14.0,13.0,16.0,19.0,19.0,19.0
2001,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2001&p_c=-1514873801&p_stn_num=087031,28,23.0,27.0,17.0,16.0,15.0,15.0,12.0,12.0,23.0,21.0,18.0,25.0
2001,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2001&p_c=-1514873801&p_stn_num=087031,29,24.0,,17.0,17.0,16.0,17.0,12.0,15.0,27.0,18.0,21.0,36.0
2001,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2001&p_c=-1514873801&p_stn_num=087031,30,22.0,,21.0,19.0,14.0,15.0,15.0,15.0,28.0,18.0,18.0,20.0
2001,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2001&p_c=-1514873801&p_stn_num=087031,31,23.0,,22.0,,13.0,,16.0,19.0,,19.0,,25.0
2002,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2002&p_c=-1514873801&p_stn_num=087031,1,22.0,36.0,19.0,25.0,18.0,15.0,15.0,19.0,16.0,23.0,18.0,25.0
2002,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2002&p_c=-1514873801&p_stn_num=087031,2,20.0,21.0,19.0,28.0,18.0,16.0,15.0,17.0,23.0,25.0,30.0,37.0
2002,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2002&p_c=-1514873801&p_stn_num=087031,3,21.0,18.0,20.0,30.0,20.0,17.0,13.0,13.0,18.0,22.0,22.0,25.0
2002,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=2002&p_c=-1514873801&p_stn_num=087031,4,23.0,20.0,22.0,17.0,25.0,17.0,15.0,14.0,18.0,15.0,17.0,20.0
